step,action,ucb_score,objective_before,objective_after,reward,accepted,moves,feasible,action_runtime_sec,cumulative_runtime_sec,context,termination_reason,profile,method,instance,instance_seed,construction_source
7,two_opt,0.6904693957870629,463.1795262788046,463.1795262788046,0.0,False,0,True,0.00036991700108046643,0.005726749004679732,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'nearest'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,nearest
0,two_opt,,485.752264050886,485.752264050886,0.0,False,0,True,0.00041283300015493296,0.00041283300015493296,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
1,relocate,,485.752264050886,471.0782387598516,0.03020886648815949,True,2,True,0.0012176249983895104,0.0016304579985444434,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
2,swap,,471.0782387598516,471.0782387598516,0.0,False,0,True,0.0004517919987847563,0.0020822499973291997,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
3,relocate,0.7639118182659029,471.0782387598516,463.1795262788046,0.016767304942467677,True,1,True,0.0012576250010170043,0.003339874998346204,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
4,two_opt,0.8241870157608322,463.1795262788046,463.1795262788046,0.0,False,0,True,0.00035312500040163286,0.003692999998747837,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
5,swap,0.8880453688256637,463.1795262788046,463.1795262788046,0.0,False,0,True,0.00047491700024693273,0.0041679169989947695,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
6,relocate,0.6860445512040094,463.1795262788046,463.1795262788046,0.0,False,0,True,0.0011776669998653233,0.005345583998860093,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
7,two_opt,0.6904693957870629,463.1795262788046,463.1795262788046,0.0,False,0,True,0.0003378330002306029,0.005683416999090696,"{'instance': 'synthetic_evrptw_n20_seed20280817_baseline', 'scale': 20, 'seed': 20280817, 'source': 'composite'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280817_baseline,20280817,composite
0,two_opt,,471.3829577623475,471.3829577623475,0.0,False,0,True,0.0006271250022109598,0.0006271250022109598,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
1,relocate,,471.3829577623475,458.79427713010676,0.026705845904992222,True,4,True,0.001125666000007186,0.0017527910022181459,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
2,swap,,458.79427713010676,458.79427713010676,0.0,False,0,True,0.0005101249989820644,0.0022629160012002103,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
3,relocate,0.7604087976827357,458.79427713010676,427.2552361405018,0.06874331821855095,True,2,True,0.0010994170006597415,0.0033623330018599518,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
4,two_opt,0.8241870157608322,427.2552361405018,427.2552361405018,0.0,False,0,True,0.0005116249994898681,0.00387395800134982,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
5,swap,0.8880453688256637,427.2552361405018,427.2552361405018,0.0,False,0,True,0.0004791249994013924,0.004353083000751212,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
6,relocate,0.7102810475504674,427.2552361405018,427.2552361405018,0.0,False,0,True,0.0011012920003850013,0.0054543750011362135,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
7,two_opt,0.6904693957870629,427.2552361405018,427.2552361405018,0.0,False,0,True,0.0004961660015396774,0.005950541002675891,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'nearest'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,nearest
0,two_opt,,512.592643011222,512.592643011222,0.0,False,0,True,0.0005595840011665132,0.0005595840011665132,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
1,relocate,,512.592643011222,475.2828304094643,0.07278647696264515,True,3,True,0.0009710000013001263,0.0015305840024666395,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
2,swap,,475.2828304094643,475.2828304094643,0.0,False,0,True,0.00036787499993806705,0.0018984590024047066,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
3,relocate,0.8064894287403886,475.2828304094643,458.8541017708586,0.034566215287962394,True,2,True,0.0009812499993131496,0.002879709001717856,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
4,two_opt,0.8241870157608322,458.8541017708586,452.3557834132691,0.014162057901434329,True,1,True,0.0008851669990690425,0.0037648760007868987,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
5,swap,0.8880453688256637,452.3557834132691,452.3557834132691,0.0,False,0,True,0.0005114999985380564,0.004276375999324955,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
6,relocate,0.7162328116139997,452.3557834132691,444.90821329639857,0.01646396573218223,True,1,True,0.0011396249974495731,0.005416000996774528,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
7,two_opt,0.6975504247377801,444.90821329639857,444.90821329639857,0.0,False,0,True,0.0004538749999483116,0.00586987599672284,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
8,swap,0.7137668931181662,444.90821329639857,444.90821329639857,0.0,False,0,True,0.0005773330012743827,0.0064472089979972225,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
9,relocate,0.6403381708707043,444.90821329639857,444.90821329639857,0.0,False,0,True,0.0011449159974290524,0.007592124995426275,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
10,two_opt,0.6179815591054536,444.90821329639857,444.90821329639857,0.0,False,0,True,0.0004462079996301327,0.008038332995056408,"{'instance': 'synthetic_evrptw_n20_seed20280818_baseline', 'scale': 20, 'seed': 20280818, 'source': 'composite'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280818_baseline,20280818,composite
0,two_opt,,462.37506922863514,462.37506922863514,0.0,False,0,True,0.0003765420005947817,0.0003765420005947817,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
1,relocate,,462.37506922863514,448.3389070340054,0.030356658757674397,True,3,True,0.001058333000401035,0.0014348750009958167,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
2,swap,,448.3389070340054,448.3389070340054,0.0,False,0,True,0.0004836249972868245,0.0019184999982826412,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
3,relocate,0.7640596105354178,448.3389070340054,448.3389070340054,0.0,False,0,True,0.0015700000003562309,0.003488499998638872,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
4,two_opt,0.8241870157608322,448.3389070340054,447.7549260266734,0.0013025436743719992,True,1,True,0.0003842919977614656,0.0038727919964003377,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
5,swap,0.8880453688256637,447.7549260266734,447.7549260266734,0.0,False,0,True,0.0004837499982386362,0.004356541994638974,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
6,relocate,0.6777347948675331,447.7549260266734,447.7549260266734,0.0,False,0,True,0.0010986659981426783,0.005455207992781652,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
7,two_opt,0.691120667624249,447.7549260266734,447.7549260266734,0.0,False,0,True,0.0002876250000554137,0.005742832992837066,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
8,swap,0.7137668931181662,447.7549260266734,447.7549260266734,0.0,False,0,True,0.00047508399802609347,0.006217916990863159,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'nearest'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,nearest
0,two_opt,,489.01934039523485,489.01934039523485,0.0,False,0,True,0.0002688329986995086,0.0002688329986995086,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
1,relocate,,489.01934039523485,463.14330552112733,0.052914133934240735,True,5,True,0.0009991670012823306,0.0012679999999818392,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
2,swap,,463.14330552112733,448.66175761605047,0.03126796335484602,True,1,True,0.000495459000376286,0.0017634590003581252,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
3,relocate,0.7866170857119842,448.66175761605047,427.61849136686783,0.04690229530815227,True,1,True,0.001054208001733059,0.0028176670020911843,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
4,swap,0.8554549791156782,427.61849136686783,415.98224879940415,0.027211738506136236,True,1,True,0.0004962090024491772,0.0033138760045403615,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
5,two_opt,0.8880453688256637,415.98224879940415,415.98224879940415,0.0,False,0,True,0.00022570900182472542,0.003539585006365087,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
6,relocate,0.7124646801098924,415.98224879940415,403.6888358750163,0.029552734425251866,True,2,True,0.0010096670011989772,0.004549252007564064,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
7,swap,0.719709246717554,403.6888358750163,403.6888358750163,0.0,False,0,True,0.0004923329979646951,0.005041585005528759,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
8,two_opt,0.7137668931181662,403.6888358750163,403.6888358750163,0.0,False,0,True,0.00023058400256559253,0.005272169008094352,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
9,relocate,0.6421890060989893,403.6888358750163,401.90016613632963,0.004430812991916521,True,1,True,0.001076708002074156,0.006348877010168508,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
10,swap,0.6327541070919696,401.90016613632963,401.90016613632963,0.0,False,0,True,0.0004890419986622874,0.006837919008830795,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
11,two_opt,0.625824438553178,401.90016613632963,400.423021624798,0.003675401594709815,True,1,True,0.00028124999880674295,0.007119169007637538,"{'instance': 'synthetic_evrptw_n20_seed20280819_baseline', 'scale': 20, 'seed': 20280819, 'source': 'composite'}",budget,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280819_baseline,20280819,composite
0,two_opt,,432.1013398865773,432.1013398865773,0.0,False,0,True,0.00028633399779209867,0.00028633399779209867,"{'instance': 'synthetic_evrptw_n20_seed20280820_baseline', 'scale': 20, 'seed': 20280820, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280820_baseline,20280820,nearest
1,relocate,,432.1013398865773,428.0727175156239,0.009323327652746703,True,1,True,0.0011358330011717044,0.001422166998963803,"{'instance': 'synthetic_evrptw_n20_seed20280820_baseline', 'scale': 20, 'seed': 20280820, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280820_baseline,20280820,nearest
2,swap,,428.0727175156239,428.0727175156239,0.0,False,0,True,0.00043158300104551017,0.0018537500000093132,"{'instance': 'synthetic_evrptw_n20_seed20280820_baseline', 'scale': 20, 'seed': 20280820, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280820_baseline,20280820,nearest
3,relocate,0.7430262794304902,428.0727175156239,428.0727175156239,0.0,False,0,True,0.0010539159993641078,0.002907665999373421,"{'instance': 'synthetic_evrptw_n20_seed20280820_baseline', 'scale': 20, 'seed': 20280820, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280820_baseline,20280820,nearest
4,two_opt,0.8241870157608322,428.0727175156239,428.0727175156239,0.0,False,0,True,0.0002851669996744022,0.0031928329990478233,"{'instance': 'synthetic_evrptw_n20_seed20280820_baseline', 'scale': 20, 'seed': 20280820, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280820_baseline,20280820,nearest
